"Plate Number Nat","Obuid","Plate","Tbaid","Activation sent (GMT +0)","Guid"
"IT","000490000060654","DM903ZD","0781961479","07/10/2018 10:45:57","15389091574028890803788279375419240854"
"IT","000490000057003","FH980VV","0781961396","07/10/2018 11:08:41","15389105210484999478917040488388309454"
"IT","000490000061434","DZ046JS","0781961529","07/10/2018 11:21:15","15389112751232645508442024047710974481"
"IT","000490000060445","EY907JB","0781961420","07/10/2018 12:18:21","15389147019003010218798107563407866337"
"IT","000490000057158","FP982YF","0781961578","07/10/2018 12:44:10","15389162503252507345863905144109141869"
"IT","000490000057025","FE848TB","0781958004","07/10/2018 13:01:20","15389172808101009762267323664909057322"
"IT","000490000062323","EG446XW","0781958129","07/10/2018 13:12:52","15389179725782535431001393995524082423"
"IT","000490000076646","FR511FF","0781907084","08/10/2018 08:26:23","15389871831171246193361490979904181681"
"IT","000490000003405","FP545KN","0781974365","08/10/2018 09:55:24","15389925250382948681201015356321991638"
"IT","000490000084598","FK838DS","0781924923","08/10/2018 15:10:09","15390114091744475204715606631295358752"
"IT","000490000040878","FL990JP","0781904602","08/10/2018 15:24:21","15390122617276628559536479958268191771"
"IT","000490000078700","EX959JS","0781926373","08/10/2018 15:49:30","15390137707232852235287542233112958906"
"IT","000490000089511","EN398TG","0781942321","08/10/2018 15:58:08","15390142889355866705749893042985862827"
"IT","000490000078826","FR298AM","0781924972","08/10/2018 15:58:24","15390143049498395440265936458620585016"
"IT","000490000077858","FP685SR","0781926241","08/10/2018 17:37:10","15390202308255216070596018518045596588"
"IT","000490000059884","FF849GP","0781961644","08/10/2018 17:45:08","15390207089324782705497062586149696451"
"IT","000490000090615","BN145PL","0781942271","09/10/2018 12:44:17","15390890579350570116228752072078521668"
"IT","000490000095822","D015099","0781920392","09/10/2018 13:17:11","15390910317579483028983102560633492763"
"IT","000490000057198","FE690MP","0781961180","09/10/2018 13:17:54","15390910741357615354851966606612357304"
"IT","000490000060422","FC226YW","0781961263","09/10/2018 13:29:23","15390917635260977819201679347323999759"
"IT","000490000084564","EZ970BJ","0781924865","09/10/2018 13:53:28","15390932088249312494479017740103612196"
"IT","000490000057005","EZ971BJ","0781958673","09/10/2018 14:22:19","15390949394578389681691039329327049563"
"IT","000490000061019","FA085FX","0781958764","09/10/2018 14:38:33","15390959138961970787186317823850643107"
"IT","000490000056243","FE710MP","0781958749","09/10/2018 14:52:06","15390967264778365551213445229554412356"
"IT","000490000060607","FC222YW","0781961198","09/10/2018 15:06:02","15390975627247002030527372140021777214"
"IT","000490000060459","FC220YW","0781961230","09/10/2018 15:31:08","15390990682474578621573043439529718042"
"IT","000490000057304","FE700MP","0781961214","09/10/2018 15:37:17","15390994376380467996258061491325007082"
"IT","000490000061783","EZ929BJ","0781957287","09/10/2018 15:46:25","15390999854241112188204312378539645607"
"IT","000490000057069","FC495MM","0781961255","09/10/2018 16:11:18","15391014786636681731598274707403597108"
"IT","000490000057087","EZ970DA","0781961339","09/10/2018 16:22:19","15391021398138337307173621397247384790"
"IT","000490000061908","FA408VV","0781958616","09/10/2018 16:38:34","15391031143639799779755259373803802342"
"IT","000490000077899","FN877AV","0781926167","09/10/2018 16:51:43","15391039039693076453710661091408938728"
"IT","000490000096120","CM522XF","0781971825","09/10/2018 17:12:17","15391051376931846632299452256345464593"
"IT","000490000062377","FS613AA","0781959010","10/10/2018 07:12:42","15391555625180869928194787845214964016"
"IT","000490000088822","FR849XD","0781920640","10/10/2018 09:57:21","15391654412964911427376011964256483828"
"IT","000490000078586","EV902ZE","0781925201","10/10/2018 13:00:19","15391764195214717412843253297971833357"
"IT","000490000097863","EX798EN","0781971080","11/10/2018 08:18:04","15392458846273926914021785969167991364"
"IT","000490000076816","EN033FG","0781925342","11/10/2018 08:41:03","15392472638704916234019067743729405542"
"IT","000490000062192","ER925EA","0781961024","11/10/2018 08:55:19","15392481192199642918097045328731906155"
"IT","000490000093372","EX799EN","0781971197","11/10/2018 09:28:17","15392500973851447689378718853161186150"
"IT","000490000057778","FA864YE","0781940903","11/10/2018 13:39:15","15392651556176686822269680999793408618"
"IT","000490000077237","FP200AH","0781926035","12/10/2018 05:38:11","15393226914497223221200691796605013737"
"IT","000490000077829","EA614LW","0781927199","12/10/2018 05:52:27","15393235471196521923070934885447159373"
"IT","000490000061691","FP860BC","0781957774","12/10/2018 07:40:10","15393300105871531702345255973948936730"
"IT","000490000094844","FE758HS","0781922521","12/10/2018 09:14:19","15393356600138853589264117289787734302"
"IT","000490000101006","FR904HG","0781971833","12/10/2018 09:14:52","15393356922004385975179695473480718344"
"IT","000490000057301","CZ333BJ","0781958897","12/10/2018 09:19:48","15393359884448802145708582049943193088"
"IT","000490000093344","FM740KP","0781942313","12/10/2018 09:41:54","15393373145910401034892433895167342001"
"IT","000490000057174","FF912EM","0781957576","12/10/2018 12:38:22","15393479024390318582295759097693681697"
"IT","000490000062287","FJ121BF","0781961057","12/10/2018 13:35:41","15393513415674436342071910984176882681"
"IT","000490000061698","FN597BK","0781960331","12/10/2018 14:04:44","15393530848699556782946824430182114790"
"IT","000490000034195","FP867BC","0781932736","12/10/2018 14:10:59","15393534591966514758568805004039941954"
"IT","000490000060468","EC798YR","0781960257","12/10/2018 14:44:57","15393554975124669667542161997968461857"
"IT","000490000068218","FR903HG","0781971775","12/10/2018 16:16:35","15393609951834945290155166770100259393"
"IT","000490000058091","FA991ZX","0781852686","13/10/2018 06:09:54","15394109947904031125666810803557217969"
"IT","000490000062666","EJ699RC","0781957477","13/10/2018 06:15:13","15394113133749496780673696660919043049"
"IT","000490000038543","EB282NC","0781853106","13/10/2018 06:27:15","15394120352848174099109837705439807828"
"IT","000490000062398","FR987FF","0781957741","13/10/2018 06:28:13","15394120937945008750457791926567645050"
"IT","000490000060382","FM895LT","0781957410","13/10/2018 06:40:29","15394128290453354569568020233481983664"
"IT","000490000041616","FG726NM","0781852645","13/10/2018 06:50:43","15394134437123983942583573209126492067"
"IT","000490000062727","DP233AJ","0781959200","13/10/2018 07:02:24","15394141446110240357898972160223434305"
"IT","000490000062676","ZA377PP","0781957568","13/10/2018 07:06:04","15394143643355974637638816188683557288"
"IT","000490000062793","FR986FF","0781957634","13/10/2018 07:15:28","15394149282704861517318287153533368751"
"IT","000490000042519","FN628RY","0781852967","13/10/2018 07:18:10","15394150908172134621814677763181015004"
"IT","000490000058313","FG095KM","0781961651","13/10/2018 07:22:00","15394153208729752846613934039086967070"
"IT","000490000057298","EG742VD","0781958301","13/10/2018 07:22:41","15394153616579233172752642136538201864"
"IT","000490000071727","EL284FH","0781853072","13/10/2018 07:22:56","15394153763214875917136355861781739743"
"IT","000490000042540","ER430WP","0781961685","13/10/2018 07:23:14","15394153948933741010627621543005615523"
"IT","000490000058204","EB277NC","0781852652","13/10/2018 07:39:15","15394163551197009108397353974286812382"
"IT","000490000060378","DE180EE","0781959481","13/10/2018 07:44:40","15394166801331957437631069787623084658"
"IT","000490000056129","EW218PN","0781985080","13/10/2018 07:48:12","15394168925207564589399653944717588382"
"IT","000490000089677","FG129YP","0781942032","13/10/2018 07:49:35","15394169758519368206598101619590676406"
"IT","000490000080332","FD252GY","0781907209","13/10/2018 07:49:47","15394169873976882095153882575037630831"
"IT","000490000076749","BZ328RD","0781907068","13/10/2018 07:51:54","15394171148974083341031205175281379279"
"IT","000490000058226","FS029WZ","0781962113","13/10/2018 08:04:55","15394178959497779471637664178945109169"
"IT","000490000057254","EA157KD","0781958202","13/10/2018 08:08:58","15394181384067541508816666366889444687"
"IT","000490000058362","FL521YG","0781852603","13/10/2018 08:16:23","15394185831643025717072627007727498757"
"IT","000490000058187","ET678MP","0781853056","13/10/2018 08:18:35","15394187156378378789832151391195885565"
"IT","000490000042450","DJ471AG","0781907076","13/10/2018 08:25:18","15394191183368506800359156054044227474"
"IT","000490000059899","DZ666RA","0781852553","13/10/2018 08:27:54","15394192740532684964154642023150514757"
"IT","000490000015642","CC202MY","0781971718","13/10/2018 08:42:31","15394201519105267780648026845460911022"
"IT","000490000057176","DE878PZ","0781959333","13/10/2018 08:43:13","15394201933573685597004290701517204386"
"IT","000490000059893","FE943CS","0781852637","13/10/2018 08:52:44","15394207640717358399764101167249824304"
"IT","000490000089708","DL921LM","0781940747","13/10/2018 08:58:34","15394211149722997869332188696832727394"
"IT","000490000058463","DZ667RA","0781853114","13/10/2018 09:29:20","15394229609960830987111895457699648235"
"IT","000490000038364","CY509CZ","0781853023","13/10/2018 09:32:19","15394231395508251880691986912092109942"
"IT","000490000060656","BT341XW","0781959465","13/10/2018 09:34:10","15394232502964496461080047978529178569"
"IT","000490000087795","EP504HD","0781922711","13/10/2018 09:35:04","15394233047571556841101449809515002763"
"IT","000490000062680","EA250BX","0781959184","13/10/2018 09:35:53","15394233536018362457185029804405082780"
"IT","000490000059886","EY348CM","0781852702","13/10/2018 09:41:11","15394236720085454189122882428133459491"
"IT","000490000058104","ET677MP","0781853098","13/10/2018 10:07:00","15394252201271107069583814927399148342"
"IT","000490000069611","FG725NM","0781852991","13/10/2018 10:13:14","15394255943035008688288504736925964157"
"IT","000490000030008","EZ964BC","0782028443","13/10/2018 10:14:08","15394256485612647443000954000991041579"
"IT","000490000060724","FK027PB","0781958335","13/10/2018 10:18:24","15394259047891048993091759423103189184"
"IT","000490000060939","BK315SB","0781958368","13/10/2018 10:22:36","15394261561460639249931311209570305397"
"IT","000490000087440","EY930FM","0781922703","13/10/2018 10:34:09","15394268496305188870727513132462794661"
"IT","000490000042557","FB535CB","0781852975","13/10/2018 10:34:58","15394268985077382596141270205708666405"
"IT","000490000058061","FN583CB","0781853064","13/10/2018 10:40:20","15394272207361785336052224656553787183"
"IT","000490000099551","FJ928SW","0781942156","13/10/2018 10:44:52","15394274923195632912208019556978070781"
"IT","000490000018600","DP282FJ","0782028534","13/10/2018 10:45:00","15394275002010372591349445455311965950"
"IT","000490000069346","FA992ZX","0781853049","13/10/2018 11:08:57","15394289378383470777374518023543714778"
"IT","000490000087560","EY833YH","0781920467","13/10/2018 11:09:11","15394289512602129090054985484990699548"
"IT","000490000060789","CT468BV","0781958319","13/10/2018 11:11:51","15394291112146309496407506735992658400"
"IT","000490000059216","DK421HY","0781852546","13/10/2018 11:13:20","15394292001717463016158258940521164213"
"IT","000490000062401","DF010DM","0781958285","13/10/2018 11:35:33","15394305340290173495643273253516565632"
"IT","000490000093619","FL756LG","0781922620","13/10/2018 11:36:26","15394305867216630369575210132990191497"
"IT","000490000062731","FK112PB","0781958194","13/10/2018 11:39:24","15394307646183190348611999262575400520"
"IT","000490000057238","EH594YR","0781958327","13/10/2018 12:15:26","15394329262766612315366964619799703478"
"IT","000490000062831","FK050PB","0781958228","13/10/2018 12:23:33","15394334132285035735939225669592590862"
"IT","000490000060114","CZ088GY","0781853080","13/10/2018 12:29:43","15394337835312421010733571006295406348"
"IT","000490000057656","DB616GF","0781852538","13/10/2018 12:37:24","15394342445802099399154784257490855413"
"IT","000490000060440","MO974180","0781958186","13/10/2018 12:56:00","15394353603125072650904039537243736177"
"IT","000490000061208","EG690YP","0781959374","13/10/2018 12:56:07","15394353673134012790926861016651862242"
"IT","000490000059832","FD890VH","0781852611","13/10/2018 13:11:36","15394362970034550223483479214551871724"
"IT","000490000042520","FN627RY","0781852959","13/10/2018 13:12:31","15394363515969229858345645934875970807"
"IT","000490000055987","DE842SB","0781853007","13/10/2018 13:23:30","15394370102990243315601991928027694474"
"IT","000490000080891","DF860KN","0781907175","13/10/2018 13:31:42","15394375023071766785158506827612681331"
"IT","000490000058105","ET911MP","0781853031","13/10/2018 13:40:57","15394380573758551104196865067893083762"
"IT","000490000057173","DM744KH","0781958251","13/10/2018 13:41:08","15394380685407103688608667093568566580"
"IT","000490000018581","CZ708XYU","0782028450","13/10/2018 13:41:19","15394380799610013066007009158533670426"
"IT","000490000062674","FG002GH","0781959242","13/10/2018 13:50:02","15394386025261717948502064877008958703"
"IT","000490000042408","FH988NX","0781852579","13/10/2018 13:59:27","15394391674801591313674951267587332594"
"IT","000490000062217","EF013DL","0781958350","13/10/2018 14:24:37","15394406771542164486083122390640568027"
"IT","000490000042260","FL417YG","0781852660","13/10/2018 14:36:14","15394413749376326267977748344406051517"
"IT","000490000059894","EY819ST","0781852629","13/10/2018 14:36:26","15394413863827667621544597304783020779"
"IT","000490000091527","DD312JH","0781942131","13/10/2018 14:40:15","15394416152896236065123463866206029364"
"IT","000490000099534","FG130YP","0781942123","13/10/2018 14:47:42","15394420629353829563440967333649597050"
"IT","000490000062215","FH897WP","0781958293","13/10/2018 14:56:19","15394425793500213795195084371327404308"
"IT","000490000062639","FL918FH","0781958343","13/10/2018 14:58:20","15394427005957396620743234470021927997"
"IT","000490000042554","FB565CB","0781852710","13/10/2018 15:19:31","15394439720335923800964624924708634381"
